,0,1,2,3,4,5,6,7,8,9,10,11
221,1641780000000,41790.01,41979.95,41690.91,41905.00,6164.244,1641783599999,258076295.45000,67004,3180.146,133162539.74030,0
222,1641783600000,41905.01,41971.63,41832.01,41946.05,3683.300,1641787199999,154363572.32733,47997,1767.137,74066470.56148,0
223,1641787200000,41946.05,42219.84,41904.49,42164.36,8225.003,1641790799999,346187039.57735,86653,4496.122,189240824.33452,0
224,1641790800000,42165.05,42198.53,41942.54,42006.00,5042.795,1641794399999,212043802.11958,59925,2270.844,95478730.93684,0
225,1641794400000,42006.01,42039.06,41801.63,41914.84,6812.524,1641797999999,285577528.58059,70358,3626.075,152018128.34562,0
226,1641798000000,41914.84,42134.75,41880.01,42034.99,7215.831,1641801599999,303109708.39306,75706,3887.002,163294642.38394,0
227,1641801600000,42035.00,42098.52,41700.42,41803.54,9900.116,1641805199999,414396249.75226,104220,4406.120,184460595.35954,0
228,1641805200000,41802.95,41912.05,41700.00,41788.54,6317.058,1641808799999,264135657.44021,68087,2915.916,121957367.14950,0
229,1641808800000,41788.53,41970.00,41727.90,41765.01,6399.105,1641812399999,267834831.93974,70275,3187.391,133418717.29736,0
230,1641812400000,41765.00,41783.14,41422.00,41564.26,16043.706,1641815999999,667486332.00533,157620,7842.587,326322855.88906,0
231,1641816000000,41564.26,41612.00,40910.20,40931.61,25076.096,1641819599999,1034116757.75500,244843,11597.199,478370556.62508,0
232,1641819600000,40931.60,41050.00,40688.24,40753.00,27670.528,1641823199999,1130849192.74104,246394,13285.078,543095438.66795,0
233,1641823200000,40752.99,41337.70,39610.00,40768.60,104002.026,1641826799999,4192946865.74940,879853,49826.775,2009897112.69404,0
234,1641826800000,40768.61,41235.08,40536.00,40973.56,34983.256,1641830399999,1429365339.20633,319251,18515.142,756871229.05819,0
235,1641830400000,40973.56,41997.52,40830.31,41892.96,41429.245,1641833999999,1722331676.59986,357100,22246.802,924908646.87272,0
236,1641834000000,41892.97,42140.28,40502.10,41167.99,57167.578,1641837599999,2354177579.12082,474817,27391.546,1128453410.55639,0
237,1641837600000,41168.96,41724.53,41097.84,41584.61,18577.433,1641841199999,769449113.63854,189913,10154.690,420627874.88871,0
238,1641841200000,41584.62,41695.60,41219.18,41280.45,12525.379,1641844799999,519392953.78852,131857,5577.227,231344178.87148,0
239,1641844800000,41280.45,41773.82,41144.14,41698.68,12399.946,1641848399999,513623020.14093,143081,6529.995,270586151.70945,0
240,1641848400000,41696.81,41990.00,41560.00,41696.66,11453.812,1641851999999,478411988.70785,117371,5848.828,244353324.59232,0
241,1641852000000,41698.18,41838.24,41500.23,41592.95,6253.721,1641855599999,260546590.23098,78052,3029.315,126221429.73195,0
242,1641855600000,41592.95,41876.07,41500.00,41801.55,7085.104,1641859199999,295650042.79819,70816,3944.303,164555759.34309,0
243,1641859200000,41801.55,41866.66,41574.93,41585.19,6108.299,1641862799999,254748149.98310,70668,2873.816,119869986.57468,0
244,1641862800000,41587.43,42082.58,41537.00,41913.72,10277.572,1641866399999,429856918.96408,96351,5628.808,235479099.84402,0
245,1641866400000,41913.72,42369.99,41799.00,42146.26,15869.863,1641869999999,668860829.26496,143676,8242.459,347407648.60591,0
246,1641870000000,42146.26,42251.60,42030.00,42251.59,6667.747,1641873599999,280994386.94947,78251,3375.120,142251224.34271,0
247,1641873600000,42251.60,42350.00,42100.00,42284.21,9210.084,1641877199999,388935858.07830,102545,4826.737,203840958.57555,0
248,1641877200000,42284.38,42294.11,42010.00,42096.61,6897.698,1641880799999,290531781.83954,76978,3287.083,138461712.38002,0
249,1641880800000,42096.61,42210.55,41950.00,42088.99,5856.834,1641884399999,246443505.83362,68454,2519.244,106035851.39995,0
250,1641884400000,42088.99,42276.82,42059.00,42191.79,6246.485,1641887999999,263306732.63145,71257,3547.201,149537409.51359,0
251,1641888000000,42191.81,42698.34,41890.24,41978.17,21645.602,1641891599999,913517819.06357,196479,10325.220,436122884.71325,0
252,1641891600000,41979.90,42134.99,41826.11,41967.92,9915.634,1641895199999,416244991.51185,102091,4868.408,204406371.05490,0
253,1641895200000,41968.37,42059.31,41561.25,41619.09,12137.078,1641898799999,507062549.82243,123704,4917.623,205471505.07450,0
254,1641898800000,41619.08,41932.65,41574.42,41800.95,10902.170,1641902399999,455399296.31424,111013,6075.776,253815912.30950,0
255,1641902400000,41800.07,41950.00,41709.09,41796.80,6322.188,1641905999999,264533711.79548,80023,3093.394,129451003.95705,0
256,1641906000000,41796.79,41877.00,41575.36,41691.83,8554.576,1641909599999,356898484.37866,92126,4082.301,170312199.22077,0
257,1641909600000,41691.83,41812.44,41255.00,41616.57,24534.603,1641913199999,1018131240.94339,232071,12317.767,511231289.21173,0
258,1641913200000,41614.84,42200.00,41400.00,41716.42,30999.352,1641916799999,1295728138.48986,287318,16162.340,675791379.25925,0
259,1641916800000,41716.41,42919.00,41662.16,42684.18,45928.571,1641920399999,1947366434.45633,421040,24494.566,1038538660.59190,0
260,1641920400000,42684.18,43118.00,42272.69,42523.15,34943.898,1641923999999,1489805106.80731,312055,16974.272,724081283.48340,0
261,1641924000000,42523.15,42888.00,42325.00,42730.31,13004.745,1641927599999,554701491.48007,141217,6821.616,291023500.66251,0
262,1641927600000,42730.32,43054.60,42566.06,42938.55,11778.749,1641931199999,504162452.78838,119288,6084.108,260525029.10605,0
263,1641931200000,42938.55,43080.52,42656.82,42774.08,9735.142,1641934799999,417009527.21478,102329,4589.462,196632726.70672,0
264,1641934800000,42774.08,42793.00,42622.00,42643.77,4949.249,1641938399999,211334228.96893,57958,2414.189,103102955.35259,0
265,1641938400000,42643.77,42757.17,42586.58,42685.05,4506.442,1641941999999,192265010.28438,54278,2394.113,102154042.02574,0
266,1641942000000,42685.05,42871.40,42605.10,42700.68,6768.110,1641945599999,289312129.73926,69705,3339.774,142807187.71201,0
267,1641945600000,42700.69,42949.97,42550.00,42664.57,9367.398,1641949199999,400328190.77257,92067,4667.160,199477301.83407,0
268,1641949200000,42664.56,42754.01,42532.45,42617.40,5304.867,1641952799999,226104397.93089,57593,2376.390,101305227.05242,0
269,1641952800000,42617.40,42699.35,42415.00,42545.54,6269.504,1641956399999,266723444.89850,62285,2834.377,120617239.92691,0
270,1641956400000,42545.54,42644.71,42477.05,42592.92,4456.532,1641959999999,189734420.44440,44075,2630.330,111998900.66138,0
271,1641960000000,42592.91,42715.70,42503.00,42614.35,5157.153,1641963599999,219715610.22233,52799,2551.760,108726674.03145,0
272,1641963600000,42614.36,42752.35,42545.73,42688.49,4321.896,1641967199999,184419744.20211,48252,2179.060,92991817.75650,0
273,1641967200000,42688.50,42864.00,42580.00,42661.99,7095.215,1641970799999,302970887.11738,71088,3738.090,159650925.57598,0
274,1641970800000,42661.99,42661.99,42450.00,42550.09,7683.443,1641974399999,326846508.45173,76155,4175.504,177633760.11374,0
275,1641974400000,42550.10,42691.95,42487.74,42594.19,5898.908,1641977999999,251337943.44316,66359,2799.783,119306110.08238,0
276,1641978000000,42594.18,42897.34,42555.01,42778.00,11115.999,1641981599999,475009630.24387,107703,5567.363,237920277.43588,0
277,1641981600000,42778.00,42979.89,42713.76,42739.14,10919.864,1641985199999,467889045.23828,102167,5577.588,239025692.12460,0
278,1641985200000,42739.15,43444.00,42657.00,42906.98,27574.095,1641988799999,1188201463.06552,225123,14934.617,643655913.81503,0
279,1641988800000,42906.98,43250.00,42848.38,43245.67,18090.111,1641992399999,779229805.13295,169754,8820.759,380002442.85613,0
280,1641992400000,43245.67,44091.93,43152.00,43881.76,47170.008,1641995999999,2059363919.07220,396754,26208.487,1144592282.38088,0
281,1641996000000,43881.77,43921.00,43650.00,43819.68,20490.974,1641999599999,896880780.27643,186083,9642.810,422078727.63628,0
282,1641999600000,43819.68,43916.15,43389.15,43549.99,17322.633,1642003199999,755685537.13948,170985,8068.334,352014695.40927,0
283,1642003200000,43550.00,43679.99,43300.00,43593.00,12576.547,1642006799999,547369695.96191,126065,6252.554,272197816.85837,0
284,1642006800000,43591.28,43846.36,43473.95,43814.93,8677.124,1642010399999,378999086.50081,93572,4778.836,208780217.14306,0
285,1642010400000,43815.70,43870.00,43526.32,43570.00,11012.252,1642013999999,481203510.24740,94572,4765.752,208301809.23589,0
286,1642014000000,43570.00,43732.16,43507.76,43707.20,6032.999,1642017599999,263036076.99796,61898,3316.918,144626872.28925,0
287,1642017600000,43708.98,43990.00,43604.00,43794.87,8055.667,1642021199999,352887915.93730,81530,4400.943,192834984.88147,0
288,1642021200000,43794.97,44300.00,43720.01,43756.14,16446.416,1642024799999,723476044.28207,151675,8863.232,390110973.24581,0
289,1642024800000,43756.13,43934.02,43721.55,43813.58,4518.417,1642028399999,198050093.09743,53814,2413.095,105785327.45357,0
290,1642028400000,43813.58,44000.00,43784.48,43880.72,5781.272,1642031999999,253883913.34465,60869,2991.710,131390430.85314,0
291,1642032000000,43880.72,44034.98,43643.00,43699.62,7847.895,1642035599999,343954368.19890,82972,3396.755,148902712.89359,0
292,1642035600000,43699.63,43785.31,43500.00,43540.96,7249.315,1642039199999,316226912.96193,72796,3539.892,154442961.48462,0
293,1642039200000,43542.42,43669.00,43509.48,43583.20,4435.474,1642042799999,193376756.52031,47529,2270.498,98997047.06612,0
294,1642042800000,43583.19,43637.24,43419.11,43501.19,5651.853,1642046399999,245782496.20715,62868,2737.815,119066058.32884,0
295,1642046400000,43501.18,43699.16,43480.37,43604.40,4869.642,1642049999999,212413757.77728,56600,2506.979,109354892.32364,0
296,1642050000000,43604.41,43749.94,43565.00,43645.70,4085.786,1642053599999,178314659.79853,48169,2018.197,88091482.42300,0
297,1642053600000,43645.71,43777.00,43623.00,43692.74,4443.431,1642057199999,194189167.78715,52144,2143.806,93699050.34788,0
298,1642057200000,43694.34,43750.00,43519.00,43682.70,5056.018,1642060799999,220678982.91861,52660,2089.621,91227649.75742,0
299,1642060800000,43682.70,43880.00,43649.30,43876.44,6409.043,1642064399999,280654940.63125,73649,3571.241,156397276.81800,0
300,1642064400000,43876.43,43973.25,43716.44,43855.47,8839.456,1642067999999,387441785.01945,85187,4270.117,187184308.37243,0
301,1642068000000,43855.89,43998.00,43740.00,43766.01,8033.808,1642071599999,352588270.87934,91356,3821.149,167716574.38768,0
302,1642071600000,43766.01,43818.56,43466.76,43592.10,11879.675,1642075199999,518453485.74243,121103,5288.359,230848519.41619,0
303,1642075200000,43592.10,43798.83,43561.01,43786.90,6468.985,1642078799999,282835225.08581,75813,3490.949,152641719.86345,0
304,1642078800000,43788.10,43932.00,43660.88,43891.64,9059.882,1642082399999,396830430.33319,91690,4761.103,208559244.19653,0
305,1642082400000,43891.64,44396.68,43812.13,44120.24,31784.180,1642085999999,1402628967.20919,288558,16527.406,729465614.15081,0
306,1642086000000,44120.24,44178.08,42847.86,43170.00,53843.415,1642089599999,2331970031.42351,464127,23423.988,1014140353.46160,0
307,1642089600000,43170.00,43500.00,43051.97,43224.79,19690.156,1642093199999,851786103.53817,185428,10492.159,454031667.78143,0
308,1642093200000,43224.79,43230.00,42552.00,42800.00,29182.180,1642096799999,1248984793.18622,268827,13405.767,573753794.82935,0
309,1642096800000,42800.01,42940.00,42611.26,42699.54,9626.133,1642100399999,411976117.94919,108854,4626.308,198005645.57304,0
310,1642100400000,42699.53,42885.70,42511.49,42690.02,13561.676,1642103999999,578640137.85805,130103,6827.381,291370548.27141,0
311,1642104000000,42690.01,42777.00,42301.16,42760.66,16832.659,1642107599999,715026744.10602,156495,8217.886,349144258.86908,0
312,1642107600000,42760.66,42855.00,42636.11,42780.00,7457.642,1642111199999,318875690.88646,78477,3819.717,163338813.94845,0
313,1642111200000,42779.07,42862.05,42450.04,42566.68,6497.424,1642114799999,277075916.31841,75072,2884.134,122999614.70155,0
314,1642114800000,42566.67,42712.93,42480.00,42534.32,6483.452,1642118399999,276211213.23522,71753,3474.503,148048610.97434,0
315,1642118400000,42538.72,42764.51,42350.00,42732.33,10171.195,1642121999999,433055173.62639,105364,5156.401,219562459.03386,0
316,1642122000000,42732.33,42750.00,42520.33,42576.16,4928.073,1642125599999,210094376.99204,61139,2317.657,98804234.80768,0
317,1642125600000,42574.00,42709.77,42415.00,42690.00,6809.925,1642129199999,289896360.56883,69782,3648.606,155341360.89610,0
318,1642129200000,42690.01,42716.33,42552.94,42611.77,4208.885,1642132799999,179494196.28397,46668,2043.784,87164746.87966,0
319,1642132800000,42611.04,42825.52,42593.30,42655.50,6234.161,1642136399999,266316857.90462,60051,3090.379,132029533.55505,0
320,1642136400000,42655.79,42887.53,42622.28,42864.34,5315.988,1642139999999,227331998.68929,56366,2946.783,126030509.62970,0
321,1642140000000,42864.34,42950.70,42750.00,42781.41,6958.892,1642143599999,298141232.01173,72874,3358.661,143921767.48775,0
322,1642143600000,42781.41,42858.04,42557.83,42635.62,6662.321,1642147199999,284517112.48865,73954,2873.228,122733559.12230,0
323,1642147200000,42635.64,42658.86,42340.00,42505.72,14173.183,1642150799999,601777460.88189,138709,6828.123,289962864.29745,0
324,1642150800000,42505.53,42687.35,42444.44,42535.65,7773.640,1642154399999,330865664.18852,86127,4097.165,174413816.03422,0
325,1642154400000,42535.64,42598.83,41860.00,42059.75,19322.800,1642157999999,815788208.54912,180948,7965.860,336495531.39289,0
326,1642158000000,42059.75,42062.76,41807.22,41983.12,19896.161,1642161599999,834344126.80184,198611,10080.610,422775793.53438,0
327,1642161600000,41983.12,42217.40,41666.00,42029.37,17901.290,1642165199999,751911211.89141,166061,8657.385,363756152.06911,0
328,1642165200000,42029.37,42293.00,42001.40,42140.37,13087.679,1642168799999,552062614.61161,120036,6584.917,277799676.41472,0
329,1642168800000,42140.37,43073.00,42100.00,42945.09,31304.374,1642172399999,1333762238.29091,273313,17262.949,735448827.83796,0
330,1642172400000,42945.09,43350.00,42752.00,43082.57,31757.411,1642175999999,1367328636.95473,277680,16120.014,694244737.54088,0
331,1642176000000,43082.58,43229.18,42837.92,43183.63,13597.733,1642179599999,585271393.83199,141969,7069.781,304370886.60285,0
332,1642179600000,43183.62,43252.00,42857.00,42904.07,8930.676,1642183199999,384284347.22471,96611,4074.439,175347620.22084,0
333,1642183200000,42904.07,43098.03,42758.46,43030.90,9692.129,1642186799999,415761246.80343,97705,5265.325,225927069.09870,0
334,1642186800000,43030.91,43388.00,42986.82,43055.09,9770.730,1642190399999,421809469.55041,107968,4707.300,203264254.43472,0
335,1642190400000,43055.10,43167.92,42976.94,43075.96,5411.137,1642193999999,233028818.13232,62995,2590.075,111557162.70216,0
336,1642194000000,43076.36,43450.00,43068.26,43268.35,7914.398,1642197599999,342261426.94767,88478,4480.477,193781581.35888,0
337,1642197600000,43268.35,43374.96,43150.00,43230.00,5005.596,1642201199999,216481833.20394,60435,2557.065,110594671.78576,0
338,1642201200000,43230.01,43268.93,42984.00,43042.40,5688.700,1642204799999,245175632.24806,67442,2658.132,114559631.21656,0
339,1642204800000,43042.40,43161.54,42895.04,43082.04,6238.065,1642208399999,268408866.88498,71371,3213.036,138268886.28459,0
340,1642208400000,43082.05,43139.00,42846.58,42965.85,4351.165,1642211999999,187011243.70272,52622,2079.247,89368267.78053,0
341,1642212000000,42965.85,43081.32,42900.00,43080.00,3126.437,1642215599999,134438580.15124,42122,1653.236,71093081.46526,0
342,1642215600000,43078.85,43115.88,42900.00,42918.27,4457.093,1642219199999,191739542.25343,48577,2109.790,90781870.18634,0
343,1642219200000,42918.27,42946.81,42676.19,42895.77,9423.023,1642222799999,403619462.14120,87824,4373.827,187382511.19872,0
344,1642222800000,42895.77,43043.42,42807.45,42965.67,3768.183,1642226399999,161805270.13896,49889,1915.384,82254751.44909,0
345,1642226400000,42965.68,43091.24,42854.01,43048.54,4832.170,1642229999999,207643096.66837,54139,2560.243,110032684.82796,0
346,1642230000000,43048.53,43079.83,42913.00,43073.99,3479.004,1642233599999,149560507.19517,44959,1779.090,76484880.08564,0
347,1642233600000,43073.99,43099.86,42927.77,42968.18,4233.995,1642237199999,182156894.71728,53505,1993.734,85789515.97573,0
348,1642237200000,42968.17,43074.99,42856.31,43042.65,4845.944,1642240799999,208134849.90868,57836,2501.167,107446522.50897,0
349,1642240800000,43042.65,43279.93,42984.08,43085.01,10347.192,1642244399999,446462226.34807,97017,5564.858,240142741.38297,0
350,1642244400000,43085.01,43092.32,42942.45,42995.23,5352.059,1642247999999,230279763.02762,62164,2665.214,114685592.28533,0
351,1642248000000,42998.20,43027.34,42530.64,42700.00,15620.795,1642251599999,667863954.70187,145898,7344.868,314013608.44142,0
352,1642251600000,42699.99,42965.75,42624.46,42889.22,10219.572,1642255199999,437615784.78905,153517,5400.287,231236459.86629,0
